anomaly_label,anomaly_score,is_anomaly,calculated_RUL_tons,RUL_Class
1,0.1747205285488716,0,65198,Healthy
1,0.14710980266769924,0,65179,Healthy
1,0.19029533868700632,0,65144,Healthy
1,0.17009588034347684,0,65120,Healthy
1,0.1727290627721048,0,65120,Healthy
1,0.11559798078304118,0,65113,Healthy
1,0.17739196020724363,0,65092,Healthy
1,0.17061884934139415,0,65067,Low
1,0.1860884899709443,0,65061,Healthy
1,0.09385362474726067,0,65044,Healthy
1,0.1746660709274504,0,65028,Healthy
1,0.14710980266769924,0,65022,Healthy
1,0.1729700582198535,0,64984,Healthy
1,0.1555163177276891,0,64947,Healthy
1,0.1523276833412482,0,64947,Healthy
1,0.13979074724005947,0,64947,Healthy
1,0.1795939729965016,0,64932,Healthy
1,0.16993042257396118,0,64904,Low
1,0.19584268699626867,0,64894,Healthy
1,0.09548150049636811,0,64878,Healthy
1,0.11898166157911783,0,64869,Healthy
1,0.17522317851581126,0,64865,Healthy
1,0.19178671002386638,0,64817,Healthy
1,0.1461200940739782,0,64784,Healthy
1,0.1524654900031342,0,64778,Healthy
1,0.15559710004854793,0,64778,Healthy
1,0.1894251453552342,0,64765,Healthy
1,0.17086434262655703,0,64740,Low
1,0.1902401443938938,0,64728,Healthy
1,0.11898166157911783,0,64715,Medium
1,0.0942747838478582,0,64715,Healthy
1,0.14236376589565436,0,64702,Healthy
1,0.14927771478308588,0,64651,Healthy
1,0.16276799712311907,0,64620,Healthy
1,0.15296767745074752,0,64609,Healthy
1,0.1563066780164003,0,64609,Healthy
1,0.18790484783199501,0,64602,Healthy
1,0.13833189730387674,0,64583,Low
1,0.18975762924365225,0,64559,Healthy
1,0.12938307868716514,0,64554,Medium
1,0.10435635904687551,0,64552,Healthy
1,0.16114693132927976,0,64545,Healthy
1,0.19277986444470468,0,64485,Healthy
1,0.10959575796117721,0,64454,Healthy
1,0.15538735955838157,0,64439,Healthy
1,0.15205000215197706,0,64439,Healthy
1,0.1534341421915003,0,64427,Healthy
1,0.1457475622985664,0,64426,Low
1,0.18417084905165032,0,64402,Healthy
1,0.12938307868716514,0,64394,Medium
1,0.12095423845560355,0,64389,Healthy
1,0.14450394507748238,0,64376,Healthy
1,0.18675373053632915,0,64315,Healthy
1,0.10365207636833101,0,64294,Healthy
1,0.15468759377410857,0,64276,Healthy
1,0.15805106730076368,0,64276,Healthy
1,0.18939851105438582,0,64261,Healthy
1,0.15565406100294304,0,64259,Low
1,0.18823715632987764,0,64232,Healthy
1,0.15721689889762724,0,64228,Medium
1,0.09900299402804247,0,64222,Healthy
1,0.1264359736631293,0,64206,Healthy
1,0.1693281022645753,0,64143,Healthy
1,0.1060350276038482,0,64128,Healthy
1,0.14737961006814881,0,64110,Healthy
1,0.1488230270618418,0,64110,Healthy
1,0.19518818473413213,0,64094,Healthy
1,0.16011877419909631,0,64091,Low
1,0.1842307331274522,0,64066,Healthy
1,0.15721689889762724,0,64062,Medium
1,0.13167604317853926,0,64050,Healthy
1,0.10768101016799309,0,64034,Healthy
1,0.16728842332126925,0,63985,Healthy
1,0.09579824098185746,0,63962,Healthy
1,0.12687916442521757,0,63938,Healthy
1,0.13037768932833382,0,63938,Healthy
1,0.189411021966979,0,63934,Healthy
1,0.08823664547392346,0,63919,Low
1,0.12928152509995666,0,63898,Healthy
1,0.18781317536075381,0,63897,Healthy
1,0.15247283221186675,0,63896,Medium
1,0.05090697700041669,0,63879,Healthy
1,0.18381645183767314,0,63825,Healthy
1,0.09214073097985448,0,63798,Healthy
1,0.13010995357810828,0,63768,Healthy
1,0.13208723122981553,0,63768,Healthy
1,0.16876883471805193,0,63768,Healthy
1,0.0854724094047783,0,63747,Low
1,0.17408293252001789,0,63735,Healthy
1,0.15247283221186675,0,63729,Medium
1,0.1823635974470757,0,63727,Healthy
1,0.130294992780088,0,63722,Healthy
1,0.18647490978585707,0,63661,Healthy
1,0.10397586609454668,0,63632,Healthy
1,0.18961272170722598,0,63605,Healthy
1,0.13305781291456126,0,63599,Healthy
1,0.13500048885255772,0,63599,Healthy
1,0.1574673909740717,0,63589,Low
1,0.1492306293420108,0,63564,Healthy
1,0.13522900531808413,0,63563,Medium
1,0.06756434734329614,0,63559,Healthy
1,0.08357660617745932,0,63556,Healthy
1,0.18190871666493558,0,63501,Healthy
1,0.10295074772544927,0,63469,Healthy
1,0.1882905369995625,0,63445,Healthy
1,0.15937390896707732,0,63431,Low
1,0.11653978912798629,0,63426,Healthy
1,0.11928035886584282,0,63426,Healthy
1,0.13522900531808413,0,63397,Medium
1,0.13447831759165657,0,63393,Healthy
1,0.05098165719967418,0,63392,Healthy
1,0.13500252531454748,0,63392,Healthy
1,0.18404981487187955,0,63338,Healthy
1,0.10004905828632044,0,63306,Healthy
1,0.17506016454405726,0,63281,Healthy
1,0.11055416578274507,0,63265,Low
1,0.10112796913115835,0,63254,Healthy
1,0.09862274782663477,0,63254,Healthy
1,0.11794669683493503,0,63243,Medium
1,0.1534651658082064,0,63229,Healthy
1,0.11011606481658631,0,63227,Healthy
1,0.08843309655906972,0,63224,Healthy
1,0.1659464195789343,0,63178,Healthy
1,0.10464429335961889,0,63139,Healthy
1,0.18972491333248248,0,63118,Healthy
1,0.11227250667678906,0,63098,Low
1,0.11794669683493503,0,63089,Medium
1,0.12838404581407004,0,63085,Healthy
1,0.1302606526165515,0,63085,Healthy
1,0.16182248175403885,0,63066,Healthy
1,0.1549038385535758,0,63061,Healthy
1,0.15128456621151437,0,63060,Healthy
1,0.17790003907467994,0,63018,Healthy
1,0.09320939507131154,0,62970,Healthy
1,0.18836546200886278,0,62952,Healthy
1,0.14270963296062134,0,62938,Low
1,0.1887275656693,0,62923,Medium
1,0.13028296940041323,0,62922,Healthy
1,0.1329923847222762,0,62922,Healthy
1,0.15164015479030662,0,62897,Healthy
1,0.11964575997197474,0,62896,Healthy
1,0.1597316712943998,0,62891,Healthy
1,0.13922306863208522,0,62856,Healthy
1,0.09659807717269142,0,62810,Healthy
1,0.18921674301853603,0,62789,Healthy
1,0.14729001517455498,0,62778,Low
1,0.1887275656693,0,62757,Medium
1,0.1140553542469468,0,62749,Healthy
1,0.11670615089236025,0,62749,Healthy
1,0.15786748178239235,0,62733,Healthy
1,0.1492599081462967,0,62731,Healthy
1,0.14973516513106405,0,62722,Healthy
1,0.17892047340422684,0,62694,Healthy
1,0.09830246701412637,0,62644,Healthy
1,0.19223221856100814,0,62626,Healthy
1,0.13843472299658244,0,62606,Low
1,0.17837733830354247,0,62587,Medium
1,0.1219579785275296,0,62583,Healthy
1,0.12346819445081647,0,62583,Healthy
1,0.1584477951227825,0,62568,Healthy
1,0.14127938523065997,0,62564,Healthy
1,0.1708343898119799,0,62559,Healthy
1,0.1523276833412482,0,62559,Healthy
1,0.17246785490341326,0,62532,Healthy
1,0.09723132967455522,0,62481,Healthy
1,0.17197621266789803,0,62459,Healthy
1,0.13935204919733224,0,62433,Low
1,0.17837733830354247,0,62418,Medium
1,0.07528790407298369,0,62406,Healthy
1,0.07773231499098537,0,62406,Healthy
1,0.15621276706461784,0,62405,Healthy
1,0.1501940216922905,0,62397,Healthy
1,0.17069950425505598,0,62396,Healthy
1,0.1524654900031342,0,62389,Healthy
1,0.17258050210095638,0,62372,Healthy
1,0.10715967687811295,0,62318,Healthy
1,0.1715457701400921,0,62290,Healthy
1,0.16654249565572798,0,62267,Low
1,0.18254195757803937,0,62252,Medium
1,0.14737354955254117,0,62242,Healthy
1,0.15340200081625172,0,62242,Healthy
1,0.16578320152785786,0,62242,Healthy
1,0.16000086022855464,0,62236,Healthy
1,0.12098453303339918,0,62231,Healthy
1,0.15296767745074752,0,62220,Healthy
1,0.1076155832211681,0,62193,Healthy
1,0.12431496607922987,0,62154,Healthy
1,0.1722830402069202,0,62127,Healthy
1,0.1654519003073302,0,62101,Low
1,0.18254195757803937,0,62085,Medium
1,0.17859545927471593,0,62079,Healthy
1,0.1747052941331586,0,62079,Healthy
1,0.16087610294006338,0,62075,Healthy
1,0.13947665762791234,0,62069,Healthy
1,0.1231572061883408,0,62065,Healthy
1,0.15205000215197706,0,62051,Healthy
1,0.18046544944974313,0,62033,Healthy
1,0.10135752362140776,0,61988,Healthy
1,0.1403853423558356,0,61964,Healthy
1,0.1673942266416334,0,61934,Low
1,0.1841419098053253,0,61922,Medium
1,0.14768492434925717,0,61913,Healthy
1,0.15198322857632524,0,61913,Healthy
1,0.17142488632692515,0,61909,Healthy
1,0.15575177129020928,0,61900,Healthy
1,0.13774318081494874,0,61896,Healthy
1,0.15468759377410857,0,61887,Healthy
1,0.1835298032630578,0,61870,Healthy
1,0.1334771226093019,0,61816,Healthy
1,0.15944668184690763,0,61807,Healthy
1,0.169821424503178,0,61768,Low
1,0.1841419098053253,0,61759,Medium
1,0.1751286309542603,0,61750,Healthy
1,0.17928278956444255,0,61750,Healthy
1,0.169381510376844,0,61746,Healthy
1,0.11490284654618416,0,61740,Healthy
1,0.14568745303450337,0,61729,Healthy
1,0.14737961006814881,0,61721,Healthy
1,0.17160232999075697,0,61704,Healthy
1,0.1358421749542667,0,61664,Healthy
1,0.1413723531625813,0,61637,Healthy
1,0.17017772214179722,0,61602,Low
1,0.17812331855171343,0,61593,Medium
1,0.18131933390487398,0,61580,Healthy
1,0.1763272021067508,0,61580,Healthy
1,0.15139399451344743,0,61573,Healthy
1,0.13402029532028797,0,61571,Healthy
1,0.1429842156500662,0,61566,Healthy
1,0.12687916442521757,0,61549,Healthy
1,0.15816864634305633,0,61547,Healthy
1,0.17615642159910666,0,61501,Healthy
1,0.12534098000401317,0,61468,Healthy
1,0.1732723760153539,0,61435,Low
1,0.17812331855171343,0,61426,Medium
1,0.1650465182727967,0,61411,Healthy
1,0.16895015178317613,0,61411,Healthy
1,0.1518586051167481,0,61407,Healthy
1,0.17190880762965616,0,61404,Healthy
1,0.11321218188193499,0,61394,Healthy
1,0.1891545866046087,0,61383,Healthy
1,0.13010995357810828,0,61379,Healthy
1,0.07024364561348606,0,61325,Healthy
1,0.10515073186497303,0,61296,Healthy
1,0.17761642320292476,0,61269,Low
1,0.1240490124776285,0,61254,Medium
1,0.1847703233598864,0,61245,Healthy
1,0.18941488181543675,0,61245,Healthy
1,0.17981145570265933,0,61238,Healthy
1,0.14533015662796978,0,61238,Healthy
1,0.11792941885008373,0,61228,Healthy
1,0.16387177874300396,0,61220,Healthy
1,0.13305781291456126,0,61210,Healthy
1,0.13712134910587426,0,61159,Healthy
1,0.04763685126946049,0,61141,Healthy
1,0.17795824337157584,0,61103,Low
1,0.1240490124776285,0,61082,Medium
1,0.18471179938721444,0,61082,Healthy
1,0.1894460306796597,0,61082,Healthy
1,0.17179559541490352,0,61078,Healthy
1,0.14209682036580285,0,61072,Healthy
1,0.13434227551367578,0,61064,Healthy
1,0.18028672827214653,0,61057,Healthy
1,0.11653978912798629,0,61038,Healthy
1,0.09155606461675103,0,60990,Healthy
1,0.1280206981643951,0,60984,Healthy
1,0.16599218114285086,0,60939,Low
1,0.161951796207352,0,60918,Healthy
1,0.15714395596485425,0,60918,Healthy
1,0.17471615366563187,0,60915,Medium
1,0.15453383281336575,0,60912,Healthy
1,0.1357217312133407,0,60902,Healthy
1,0.038830200987327035,0,60892,Healthy
1,0.180127926811892,0,60891,Healthy
1,0.09862274782663477,0,60865,Healthy
1,0.17274886847267745,0,60827,Healthy
1,0.08108032599315979,0,60817,Healthy
1,0.16895779703950475,0,60776,Low
1,0.15246659072223934,0,60752,Healthy
1,0.15864833230414543,0,60752,Healthy
1,0.01822826210811257,0,60752,Healthy
1,0.17471615366563187,0,60749,Medium
1,0.17242369724878914,0,60749,Healthy
1,0.16821309518107014,0,60739,Healthy
1,0.1265394154186269,0,60726,Healthy
1,0.1803289808980632,0,60725,Healthy
1,0.12838404581407004,0,60696,Healthy
1,0.1781170096011777,0,60657,Healthy
1,0.04899104578724256,0,60654,Healthy
1,0.1812310323315645,0,60613,Low
1,0.17216782948527526,0,60588,Healthy
1,0.1560199126466823,0,60586,Healthy
1,0.16113637493011962,0,60586,Healthy
1,0.028271092169960044,0,60584,Healthy
1,0.17224501979173434,0,60580,Medium
1,0.10927294945775162,0,60569,Healthy
1,0.13615946586397143,0,60564,Healthy
1,0.19386578208575006,0,60561,Healthy
1,0.13028296940041323,0,60533,Healthy
1,0.1664931696808974,0,60488,Healthy
1,0.10661596448975075,0,60488,Healthy
1,0.18242639558980622,0,60449,Low
1,0.1579571710193557,0,60425,Healthy
1,0.10413733401354425,0,60417,Healthy
1,0.10691647908870916,0,60417,Healthy
1,0.026607118754273795,0,60414,Healthy
1,0.17224501979173434,0,60410,Medium
1,0.08764073899511432,0,60402,Healthy
1,0.1506905754959223,0,60397,Healthy
1,0.15872536145022054,0,60395,Healthy
1,0.1140553542469468,0,60360,Healthy
1,0.11820992209443998,0,60354,Healthy
1,0.18151942674214216,0,60328,Healthy
1,0.18886195248307386,0,60325,Healthy
1,0.18248329436283772,0,60286,Low
1,0.1734560154891705,0,60262,Healthy
1,0.09926225629745844,0,60253,Healthy
1,0.09438294597689562,0,60253,Healthy
-1,-0.006142287088735654,1,60250,Healthy
1,0.15642874585295236,0,60238,Medium
1,0.1660622791968988,0,60234,Healthy
1,0.10590741766506451,0,60230,Healthy
1,0.13421786318965628,0,60229,Healthy
1,0.1219579785275296,0,60194,Healthy
1,0.06662440526255492,0,60191,Healthy
1,0.1936467354585656,0,60165,Healthy
1,0.1870863942603137,0,60162,Healthy
1,0.11025043197907625,0,60132,Healthy
1,0.18486185916430797,0,60123,Low
1,0.17174738069944118,0,60096,Healthy
-1,-0.00785909386024275,1,60086,Healthy
1,0.11023830028521142,0,60081,Healthy
1,0.11503803090707021,0,60081,Healthy
1,0.16668435742824544,0,60068,Healthy
1,0.15642874585295236,0,60066,Medium
1,0.05934944721917046,0,60064,Healthy
1,0.15999085043155303,0,60055,Healthy
1,0.10563763896129602,0,60031,Healthy
1,0.07528790407298369,0,60018,Healthy
1,0.18512963722769404,0,60002,Healthy
1,0.17469368351426828,0,60001,Healthy
1,0.09818322965594467,0,59966,Healthy
1,0.15341153823878728,0,59960,Low
1,0.1723135684898373,0,59933,Healthy
1,0.017673110053005314,0,59916,Healthy
1,0.11822611213997736,0,59909,Healthy
1,0.12076636954536824,0,59909,Healthy
1,0.152998543253749,0,59905,Healthy
1,0.10217667047407442,0,59901,Healthy
1,0.15744660618626805,0,59896,Medium
1,0.12145572693289736,0,59894,Healthy
1,0.10956596791455298,0,59864,Healthy
1,0.14737354955254117,0,59853,Healthy
1,0.18915305005649036,0,59842,Healthy
1,0.17674579514719418,0,59841,Healthy
1,0.09348642857118011,0,59800,Healthy
1,0.15033936153328864,0,59796,Low
1,0.1743228556201184,0,59769,Healthy
-1,-0.14473950254154544,1,59751,Healthy
1,0.1466786115181845,0,59748,Healthy
1,0.15044972744805651,0,59742,Healthy
1,0.14736032832809465,0,59742,Healthy
1,0.14309411554783052,0,59734,Healthy
1,0.0763903453437429,0,59728,Medium
1,0.15744660618626805,0,59727,Medium
1,0.03653989150809722,0,59698,Healthy
1,0.1747052941331586,0,59690,Healthy
1,0.1575335845595276,0,59682,Healthy
1,0.18690175839691814,0,59675,Healthy
1,0.07978598663491698,0,59634,Healthy
1,0.13484356417175952,0,59630,Low
1,0.156772541138821,0,59603,Healthy
1,0.1185207668596267,0,59594,Healthy
-1,-0.11527017812108853,1,59587,Healthy
1,0.13028012541923933,0,59580,Healthy
1,0.12172673164939285,0,59576,Healthy
1,0.1217597188356015,0,59576,Healthy
1,0.09837804919962473,0,59565,Medium
1,0.15564626533505,0,59558,Medium
1,0.08820387048099015,0,59535,Healthy
1,0.14768492434925717,0,59524,Healthy
1,0.18708484106146134,0,59522,Healthy
1,0.18537223932995295,0,59512,Healthy
1,0.06786371432024002,0,59474,Healthy
1,0.12346239068148823,0,59464,Low
1,0.15460084017757053,0,59453,Healthy
1,0.15875434155249024,0,59434,Healthy
1,0.12938307868716514,0,59434,Healthy
-1,-0.12379656600214772,1,59426,Healthy
1,0.1820712373400724,0,59414,Healthy
1,0.12276122437712289,0,59410,Healthy
1,0.12385141350690149,0,59410,Healthy
1,0.10687314990146968,0,59399,Medium
1,0.15564626533505,0,59388,Medium
1,0.10585352338766912,0,59372,Healthy
1,0.1751286309542603,0,59361,Healthy
1,0.1746746515302418,0,59359,Healthy
1,0.1505471280712466,0,59336,Healthy
1,0.05969373528581512,0,59304,Healthy
1,0.17828268345985837,0,59294,Low
1,0.15104998336869474,0,59293,Healthy
1,0.15898877777852866,0,59271,Healthy
1,0.15721689889762724,0,59267,Healthy
-1,-0.1248820331791265,1,59263,Healthy
1,0.19018214277702217,0,59247,Healthy
1,0.13820036954587628,0,59240,Healthy
1,0.13663839814417128,0,59240,Healthy
1,0.09876473959802795,0,59233,Medium
1,0.1559635390550423,0,59219,Medium
1,0.11935417880009641,0,59208,Healthy
1,0.19116988460315876,0,59198,Healthy
1,0.1763272021067508,0,59192,Healthy
1,0.1868613457619555,0,59170,Healthy
1,0.06456362303534313,0,59135,Healthy
1,0.15460758636364647,0,59133,Healthy
1,0.17691294735430568,0,59124,Low
1,0.12825438275978046,0,59107,Healthy
-1,-0.13183503178044853,1,59103,Healthy
1,0.1533365164093406,0,59101,Healthy
1,0.18703908203973552,0,59084,Healthy
1,0.14689738899180388,0,59074,Healthy
1,0.14354259785768897,0,59074,Healthy
1,0.10116282247777081,0,59064,Medium
1,0.1559635390550423,0,59050,Medium
1,0.11448935529068321,0,59042,Healthy
1,0.1784253832485712,0,59035,Healthy
1,0.1650465182727967,0,59022,Healthy
1,0.19478315164145732,0,59004,Healthy
1,0.0542926602925482,0,58977,Healthy
1,0.1397454136964883,0,58976,Healthy
1,0.12029448483474164,0,58960,Low
1,0.14394013124890714,0,58950,Healthy
-1,-0.1368477679026494,1,58942,Healthy
1,0.1356503333179303,0,58935,Healthy
1,0.17910376974989095,0,58921,Healthy
1,0.1405457468838261,0,58911,Healthy
1,0.14263754037134269,0,58911,Healthy
1,0.08843305591244627,0,58894,Medium
1,0.16086014939450965,0,58887,Medium
1,0.019093980315533443,0,58879,Healthy
1,0.16263218507933336,0,58872,Healthy
1,0.1847703233598864,0,58856,Healthy
1,0.18683158292631374,0,58844,Healthy
1,0.07589439261217046,0,58823,Healthy
1,0.1429655498412702,0,58819,Healthy
1,0.11771372027655141,0,58796,Low
1,0.13218942902852654,0,58781,Healthy
1,0.11794669683493503,0,58781,Healthy
-1,-0.13341285314852247,1,58772,Healthy
1,0.14270811488806157,0,58761,Healthy
1,0.11603857776459353,0,58739,Healthy
1,0.11648274598641517,0,58739,Healthy
1,0.053836273820945135,0,58733,Medium
1,0.16086014939450965,0,58723,Medium
1,0.16521469599118777,0,58715,Healthy
1,0.040703589728332434,0,58712,Healthy
1,0.18471179938721444,0,58693,Healthy
1,0.16766418196812477,0,58678,Healthy
1,0.15552053287426676,0,58659,Healthy
1,0.14569455103350937,0,58656,Healthy
1,0.08575421005711797,0,58650,Healthy
1,0.08963565452963157,0,58633,Low
1,0.18880695853710794,0,58615,Healthy
-1,-0.1273258086162833,1,58614,Healthy
1,0.11043845011692627,0,58612,Healthy
1,0.11841661315961388,0,58572,Healthy
1,0.11602805261726451,0,58572,Healthy
1,0.14621153260839215,0,58570,Medium
1,0.1495570007257198,0,58557,Medium
1,0.12262667071948019,0,58552,Healthy
1,0.17018231730894262,0,58543,Healthy
1,0.15714395596485425,0,58530,Healthy
1,0.18683302503271754,0,58514,Healthy
1,0.1244633453032527,0,58499,Healthy
1,0.15038537422426557,0,58496,Healthy
1,0.1801155978652922,0,58484,Medium
1,0.08350201936336377,0,58469,Low
-1,-0.1319462808620293,1,58450,Healthy
1,0.1779504995114315,0,58445,Healthy
1,0.09001704646209024,0,58440,Healthy
1,0.02936143824555615,0,58417,Healthy
1,0.13064334543289352,0,58409,Healthy
1,0.1342634890262464,0,58409,Healthy
1,0.14283346427902344,0,58404,Medium
1,0.1495570007257198,0,58391,Medium
1,0.12414560097377203,0,58383,Healthy
1,0.15246659072223934,0,58363,Healthy
1,0.1862251390530671,0,58354,Healthy
1,0.13495088189377702,0,58339,Healthy
1,0.1340840272576851,0,58333,Healthy
1,0.17502825249877985,0,58324,Medium
1,0.1318902437634093,0,58312,Low
-1,-0.1423293612904717,1,58291,Healthy
1,0.037667612266523376,0,58285,Healthy
1,0.18235531245049397,0,58279,Healthy
1,0.08048354995500323,0,58258,Healthy
1,0.0367918307603069,0,58237,Healthy
1,0.04210392392468343,0,58237,Medium
1,0.17587326449091378,0,58234,Medium
1,0.12422140060875703,0,58219,Healthy
1,0.1317537493183389,0,58218,Medium
1,0.1560199126466823,0,58197,Healthy
1,0.17193688681170427,0,58191,Healthy
1,0.14988523282267557,0,58175,Healthy
1,0.13597265581088452,0,58167,Healthy
1,0.17846619893247406,0,58161,Medium
1,0.13143311239097744,0,58155,Low
-1,-0.13468612864274088,1,58129,Healthy
1,0.11482251026855866,0,58128,Healthy
1,0.1841419098053253,0,58116,Medium
1,0.15325288100033485,0,58097,Healthy
1,0.12311311092407207,0,58071,Medium
1,0.12801282752265025,0,58071,Medium
1,0.17473297146809086,0,58068,Medium
1,0.12865234514807722,0,58053,Healthy
1,0.1317537493183389,0,58046,Medium
1,0.10413733401354425,0,58028,Healthy
1,0.1867978558065599,0,58028,Healthy
1,0.09673111619785074,0,58021,Healthy
1,0.16626724005857274,0,58004,Healthy
1,0.18481222280163367,0,57998,Medium
1,0.17436141412551115,0,57992,Low
1,0.011909065915627237,0,57965,Healthy
1,0.07400566742494857,0,57961,Healthy
1,0.17812331855171343,0,57950,Medium
1,0.11694651632034819,0,57938,Healthy
1,0.1098857028968529,0,57913,Medium
1,0.10580351417652173,0,57913,Medium
1,0.16827520132632906,0,57908,Medium
1,0.11160189529222381,0,57884,Healthy
1,0.13421831530546086,0,57877,Medium
1,0.09438294597689562,0,57865,Healthy
1,0.1854195619138116,0,57862,Healthy
1,0.1042727277124813,0,57858,Healthy
1,0.18488145904069292,0,57840,Medium
1,0.1698870327183737,0,57840,Healthy
1,0.17179972655971665,0,57828,Low
-1,-0.035928605838083216,1,57804,Healthy
1,0.10387935686999106,0,57799,Healthy
1,0.043710192181730445,0,57798,Healthy
